source,target,date,category,node,occupation
15929,16767,2011-10-17,P,15929,scientist
15929,12154,2008-03-13,P,15929,scientist
15929,16768,2013-02-25,P,15929,scientist
15929,14558,2012-04-14,P,15929,scientist
15929,16769,2012-06-13,P,15929,scientist
15929,16770,2014-02-21,P,15929,scientist
15929,14563,2013-06-18,P,15929,scientist
15929,15926,2007-03-18,P,15929,scientist
15929,14566,2013-11-23,P,15929,scientist
15929,16771,2011-04-27,P,15929,scientist
15929,144,2010-03-14,P,15929,scientist
15929,16772,2007-04-03,P,15929,scientist
15929,16773,2014-04-25,P,15929,scientist
15929,11959,2012-07-01,P,15929,scientist
15929,16774,2012-12-13,P,15929,scientist
15929,16775,2013-02-09,P,15929,scientist
15929,16776,2007-05-23,P,15929,scientist
15949,15950,2007-04-28,I,15949,politician
15949,550,2010-11-24,I,15949,politician
15949,552,2009-09-12,I,15949,politician
15949,1662,2007-09-26,I,15949,politician
15949,15951,2014-10-07,I,15949,politician
15949,15952,2014-12-18,I,15949,politician
15949,934,2009-12-01,I,15949,politician
15949,1248,2010-07-16,I,15949,politician
15949,5610,2007-04-28,I,15949,politician
15949,15953,2007-06-08,I,15949,politician
15949,4301,2010-12-10,I,15949,politician
15949,15954,2009-03-22,I,15949,politician
15949,14089,2011-11-14,I,15949,politician
15949,15955,2007-06-24,I,15949,politician
15949,943,2012-08-27,I,15949,politician
15949,950,2012-05-05,I,15949,politician
15949,15956,2011-06-18,I,15949,politician
15949,14097,2014-07-02,I,15949,politician
15949,5627,2011-02-28,I,15949,politician
15949,959,2014-09-06,I,15949,politician
15949,15957,2008-06-04,I,15949,politician
15949,14191,2007-02-02,I,15949,politician
15949,15958,2008-06-17,I,15949,politician
15949,15959,2013-02-08,I,15949,politician
15949,7083,2010-12-19,I,15949,politician
15949,15960,2010-01-16,I,15949,politician
15949,15961,2008-04-19,I,15949,politician
15949,15962,2007-01-20,I,15949,politician
15949,15963,2013-10-22,I,15949,politician
15949,374,2013-10-12,I,15949,politician
15949,971,2010-06-03,I,15949,politician
15949,15964,2010-01-14,I,15949,politician
16043,1730,2008-04-06,I,16043,scientist
16043,1733,2010-02-07,I,16043,scientist
16043,1739,2009-02-02,I,16043,scientist
16043,1171,2009-10-17,I,16043,scientist
16043,1742,2007-08-16,I,16043,scientist
16043,16044,2014-05-28,I,16043,scientist
16043,1175,2007-01-06,I,16043,scientist
16043,16045,2007-07-06,I,16043,scientist
16043,356,2008-05-17,I,16043,scientist
16046,136,2014-06-23,D,16046,politician
16046,16047,2010-02-04,D,16046,politician
16046,1163,2011-11-24,D,16046,politician
16046,1164,2013-06-05,D,16046,politician
16046,16048,2010-06-26,D,16046,politician
16046,16049,2008-11-26,D,16046,politician
16046,16050,2013-01-23,D,16046,politician
16046,16051,2007-10-04,D,16046,politician
16046,16052,2012-10-25,D,16046,politician
16046,16053,2013-09-27,D,16046,politician
16046,16054,2013-04-15,D,16046,politician
16046,16055,2014-08-07,D,16046,politician
16046,16056,2009-07-25,D,16046,politician
16046,16057,2014-10-28,D,16046,politician
16046,16058,2008-06-15,D,16046,politician
16046,16059,2008-03-21,D,16046,politician
16046,16060,2007-10-11,D,16046,politician
16061,16062,2009-11-25,I,16061,politician
16131,154,2010-08-21,D,16131,scientist
16131,156,2014-10-27,D,16131,scientist
16131,1110,2009-02-11,D,16131,scientist
16260,3920,2013-01-23,I,16260,celebrity
16261,8830,2011-10-19,D,16261,scientist
16261,27,2009-10-23,D,16261,scientist
16261,5440,2011-02-01,D,16261,scientist
16261,16262,2011-01-17,D,16261,scientist
16261,36,2012-01-11,D,16261,scientist
16294,19622,2007-12-04,D,16294,celebrity
16294,19623,2012-04-05,D,16294,celebrity
16294,19624,2014-01-01,D,16294,celebrity
16294,19625,2007-07-19,D,16294,celebrity
16294,19626,2014-06-06,D,16294,celebrity
16294,19627,2014-11-27,D,16294,celebrity
16294,19628,2014-01-22,D,16294,celebrity
16294,19629,2007-10-15,D,16294,celebrity
16294,19630,2008-05-07,D,16294,celebrity
16294,19631,2009-10-22,D,16294,celebrity
16294,19632,2011-11-14,D,16294,celebrity
16294,19633,2013-02-15,D,16294,celebrity
16294,19634,2013-02-18,D,16294,celebrity
16294,19635,2010-08-04,D,16294,celebrity
16294,19636,2012-08-07,D,16294,celebrity
16294,19637,2008-01-06,D,16294,celebrity
16294,19638,2010-04-11,D,16294,celebrity
16294,19639,2008-08-01,D,16294,celebrity
16294,19640,2011-02-03,D,16294,celebrity
16294,19641,2011-05-07,D,16294,celebrity
16294,19642,2012-09-19,D,16294,celebrity
16294,19643,2008-05-16,D,16294,celebrity
16294,19644,2012-08-05,D,16294,celebrity
16294,19645,2014-11-08,D,16294,celebrity
16294,19646,2012-08-09,D,16294,celebrity
16294,19647,2011-05-13,D,16294,celebrity
16294,19648,2008-11-27,D,16294,celebrity
16294,6968,2012-07-20,D,16294,celebrity
16294,19649,2013-06-14,D,16294,celebrity
16294,19650,2007-09-08,D,16294,celebrity
16294,19651,2011-02-18,D,16294,celebrity
16294,19652,2011-09-03,D,16294,celebrity
16294,19653,2009-04-24,D,16294,celebrity
16294,19654,2011-11-05,D,16294,celebrity
16294,19655,2008-04-17,D,16294,celebrity
16294,19656,2012-08-18,D,16294,celebrity
16294,19657,2008-04-08,D,16294,celebrity
16294,19658,2009-05-07,D,16294,celebrity
16294,19659,2007-04-16,D,16294,celebrity
16294,19660,2010-08-21,D,16294,celebrity
16294,19661,2009-06-16,D,16294,celebrity
16294,19662,2008-12-15,D,16294,celebrity
16294,19663,2014-02-08,D,16294,celebrity
16294,19664,2012-09-20,D,16294,celebrity
16294,19665,2008-11-22,D,16294,celebrity
16294,19666,2009-05-27,D,16294,celebrity
16294,19667,2014-07-06,D,16294,celebrity
16294,19668,2014-12-21,D,16294,celebrity
16294,19669,2011-02-18,D,16294,celebrity
16294,19670,2010-10-06,D,16294,celebrity
16294,19671,2011-05-09,D,16294,celebrity
16296,22345,2012-04-07,D,16296,politician
16296,22346,2014-04-24,D,16296,politician
16296,22347,2014-03-27,D,16296,politician
16296,6968,2009-08-28,D,16296,politician
16296,22348,2014-04-13,D,16296,politician
16296,22349,2010-09-26,D,16296,politician
16296,22350,2008-11-14,D,16296,politician
16297,4281,2011-01-21,D,16297,scientist
16297,22727,2013-09-24,D,16297,scientist
16297,22728,2012-07-20,D,16297,scientist
16298,1302,2014-08-27,I,16298,scientist
16298,15558,2009-04-27,I,16298,scientist
16298,3093,2010-09-04,I,16298,scientist
16298,16299,2010-08-27,I,16298,scientist
16298,16300,2008-05-03,I,16298,scientist
16298,2129,2007-06-18,I,16298,scientist
16298,16301,2009-06-10,I,16298,scientist
16298,9124,2009-08-23,I,16298,scientist
16298,16302,2011-10-24,I,16298,scientist
16298,16303,2012-01-08,I,16298,scientist
16298,3861,2009-03-14,I,16298,scientist
16298,16304,2012-01-22,I,16298,scientist
16298,9161,2013-12-02,I,16298,scientist
16298,6611,2008-10-21,I,16298,scientist
16298,16305,2008-02-17,I,16298,scientist
16298,16306,2011-05-26,I,16298,scientist
16298,16307,2007-12-04,I,16298,scientist
16298,9170,2009-12-09,I,16298,scientist
16298,16308,2007-11-02,I,16298,scientist
16310,16310,2010-09-20,D,16310,celebrity
16332,1872,2008-06-18,I,16332,celebrity
16332,16310,2008-05-21,I,16332,celebrity
16332,537,2011-07-20,I,16332,celebrity
16332,16312,2014-12-09,I,16332,celebrity
16332,2048,2010-09-13,I,16332,celebrity
16332,6280,2008-05-08,I,16332,celebrity
16332,2050,2011-08-22,I,16332,celebrity
16332,2055,2013-06-28,I,16332,celebrity
16332,6291,2008-10-27,I,16332,celebrity
16332,8968,2013-12-24,I,16332,celebrity
16332,6303,2009-12-18,I,16332,celebrity
16332,3687,2013-01-07,I,16332,celebrity
16332,16315,2007-06-08,I,16332,celebrity
16332,6307,2012-02-10,I,16332,celebrity
16332,16316,2007-05-01,I,16332,celebrity
16332,16318,2012-05-17,I,16332,celebrity
16332,501,2008-11-04,I,16332,celebrity
16332,16323,2009-09-22,I,16332,celebrity
16332,16324,2010-02-18,I,16332,celebrity
16332,6319,2012-03-13,I,16332,celebrity
16332,6321,2013-02-02,I,16332,celebrity
16332,6325,2008-10-13,I,16332,celebrity
16374,12027,2013-05-03,D,16374,scientist
16374,16375,2013-04-16,D,16374,scientist
16374,15086,2007-06-21,D,16374,scientist
16382,928,2008-11-28,D,16382,scientist
16382,552,2012-11-13,D,16382,scientist
16382,1662,2013-11-07,D,16382,scientist
16382,1238,2013-06-04,D,16382,scientist
16382,7052,2012-08-03,D,16382,scientist
16382,981,2010-05-10,D,16382,scientist
16382,941,2014-03-06,D,16382,scientist
16382,14531,2009-05-27,D,16382,scientist
16382,2544,2011-10-20,D,16382,scientist
16382,16381,2010-01-16,D,16382,scientist
16382,5624,2014-05-12,D,16382,scientist
16382,968,2014-02-07,D,16382,scientist
16382,5638,2011-08-04,D,16382,scientist
16382,562,2009-10-18,D,16382,scientist
16382,6060,2014-12-26,D,16382,scientist
16382,20497,2007-07-07,D,16382,scientist
16382,5807,2014-09-22,D,16382,scientist
16382,1299,2010-01-17,D,16382,scientist
16396,16397,2010-06-20,I,16396,celebrity
16396,2515,2011-06-25,I,16396,celebrity
16396,2128,2013-10-09,I,16396,celebrity
16396,16398,2008-01-14,I,16396,celebrity
16396,16399,2009-07-11,I,16396,celebrity
16396,16400,2012-04-27,I,16396,celebrity
16396,16401,2012-05-18,I,16396,celebrity
16396,16402,2014-03-06,I,16396,celebrity
16396,16403,2014-11-14,I,16396,celebrity
16396,16404,2013-12-09,I,16396,celebrity
16396,15481,2011-02-18,I,16396,celebrity
16396,16405,2010-03-23,I,16396,celebrity
16396,14563,2013-02-04,I,16396,celebrity
16396,16406,2009-11-01,I,16396,celebrity
16396,16407,2013-04-26,I,16396,celebrity
16396,16408,2008-06-13,I,16396,celebrity
16396,16409,2008-04-19,I,16396,celebrity
16396,16410,2007-06-17,I,16396,celebrity
16396,16411,2011-06-11,I,16396,celebrity
16396,16412,2008-08-17,I,16396,celebrity
16396,16413,2010-08-16,I,16396,celebrity
16396,16414,2014-05-16,I,16396,celebrity
16396,15680,2009-04-18,I,16396,celebrity
16396,13924,2011-06-15,I,16396,celebrity
16415,14216,2007-05-27,P,16415,celebrity
16415,16416,2014-08-25,P,16415,celebrity
16415,16417,2008-11-01,P,16415,celebrity
16415,12282,2012-03-03,P,16415,celebrity
16415,16418,2008-06-16,P,16415,celebrity
16415,16419,2009-05-18,P,16415,celebrity
16415,7919,2007-05-14,P,16415,celebrity
16415,16420,2010-12-20,P,16415,celebrity
16415,5133,2009-07-06,P,16415,celebrity
16415,16421,2011-02-16,P,16415,celebrity
16415,16422,2012-03-24,P,16415,celebrity
16415,16423,2010-01-22,P,16415,celebrity
16415,6047,2010-02-27,P,16415,celebrity
16415,5146,2009-03-27,P,16415,celebrity
16415,16424,2008-04-19,P,16415,celebrity
16415,16425,2012-09-15,P,16415,celebrity
16426,16427,2014-06-26,I,16426,celebrity
16426,16428,2007-09-12,I,16426,celebrity
16426,16429,2011-04-08,I,16426,celebrity
16426,16430,2010-05-01,I,16426,celebrity
16426,16431,2010-07-24,I,16426,celebrity
16426,16432,2011-01-05,I,16426,celebrity
16426,16433,2009-04-21,I,16426,celebrity
16426,16434,2008-10-08,I,16426,celebrity
16426,16435,2007-08-20,I,16426,celebrity
16426,16436,2007-01-14,I,16426,celebrity
16426,16437,2013-10-15,I,16426,celebrity
16426,16438,2013-04-18,I,16426,celebrity
16426,16439,2010-07-08,I,16426,celebrity
16426,16440,2012-08-23,I,16426,celebrity
16426,16441,2010-01-13,I,16426,celebrity
16426,16442,2010-05-26,I,16426,celebrity
16434,16434,2010-10-05,I,16434,celebrity
16443,16444,2009-07-02,I,16443,celebrity
16443,16445,2007-02-27,I,16443,celebrity
16443,16446,2010-12-05,I,16443,celebrity
16443,16447,2008-01-14,I,16443,celebrity
16443,16448,2007-01-03,I,16443,celebrity
16443,16449,2010-01-17,I,16443,celebrity
16443,16450,2012-03-28,I,16443,celebrity
16443,16451,2013-10-12,I,16443,celebrity
16443,16452,2014-09-15,I,16443,celebrity
16443,16453,2011-03-22,I,16443,celebrity
16443,16454,2011-12-14,I,16443,celebrity
16455,3881,2007-03-08,P,16455,celebrity
16455,16456,2013-08-23,P,16455,celebrity
16455,13562,2008-10-01,P,16455,celebrity
16455,672,2012-11-03,P,16455,celebrity
16455,16457,2008-11-27,P,16455,celebrity
16455,16458,2012-08-10,P,16455,celebrity
16455,16459,2012-02-22,P,16455,celebrity
16455,16460,2007-03-08,P,16455,celebrity
16455,4690,2010-02-22,P,16455,celebrity
16455,1530,2013-09-11,P,16455,celebrity
16455,13571,2009-10-05,P,16455,celebrity
16455,5551,2010-10-12,P,16455,celebrity
16455,16461,2010-07-03,P,16455,celebrity
16455,16462,2009-12-19,P,16455,celebrity
16455,4171,2008-07-18,P,16455,celebrity
16455,16463,2010-06-27,P,16455,celebrity
16455,16464,2013-06-11,P,16455,celebrity
16455,3434,2008-08-08,P,16455,celebrity
16455,16465,2007-12-06,P,16455,celebrity
16455,4001,2007-08-09,P,16455,celebrity
16455,16466,2008-11-11,P,16455,celebrity
16455,16467,2007-06-05,P,16455,celebrity
16455,16468,2007-07-06,P,16455,celebrity
16455,16469,2009-06-14,P,16455,celebrity
16455,16470,2014-11-01,P,16455,celebrity
16455,16471,2007-01-24,P,16455,celebrity
16455,439,2014-11-11,P,16455,celebrity
16455,16472,2014-12-03,P,16455,celebrity
16455,16473,2012-03-13,P,16455,celebrity
16455,16474,2012-07-19,P,16455,celebrity
16455,16475,2010-01-10,P,16455,celebrity
16455,16476,2008-09-07,P,16455,celebrity
16455,16477,2008-04-13,P,16455,celebrity
16455,16478,2014-11-12,P,16455,celebrity
16455,16479,2008-02-28,P,16455,celebrity
16455,16480,2011-01-09,P,16455,celebrity
16455,16481,2014-02-16,P,16455,celebrity
16455,16482,2009-04-09,P,16455,celebrity
16455,16483,2012-02-14,P,16455,celebrity
16455,16484,2009-09-09,P,16455,celebrity
16455,16178,2012-08-06,P,16455,celebrity
16455,16485,2009-09-15,P,16455,celebrity
16455,16486,2008-10-02,P,16455,celebrity
16455,6557,2013-05-14,P,16455,celebrity
16455,16487,2013-07-21,P,16455,celebrity
16455,16488,2013-02-13,P,16455,celebrity
16455,16489,2012-07-02,P,16455,celebrity
16455,16490,2008-05-28,P,16455,celebrity
16455,13581,2007-09-08,P,16455,celebrity
16455,11533,2010-07-10,P,16455,celebrity
16455,16491,2012-06-06,P,16455,celebrity
16455,16492,2009-06-25,P,16455,celebrity
16455,269,2010-11-22,P,16455,celebrity
16455,16493,2010-10-17,P,16455,celebrity
16455,16494,2011-03-11,P,16455,celebrity
16455,16495,2009-05-20,P,16455,celebrity
16455,16496,2013-11-07,P,16455,celebrity
16455,16497,2014-05-07,P,16455,celebrity
16455,1031,2011-10-04,P,16455,celebrity
16455,16498,2009-03-18,P,16455,celebrity
16455,16499,2010-01-07,P,16455,celebrity
16455,16500,2009-10-25,P,16455,celebrity
16455,16501,2010-01-23,P,16455,celebrity
16455,740,2012-12-04,P,16455,celebrity
16455,16502,2013-06-03,P,16455,celebrity
16455,16503,2009-02-28,P,16455,celebrity
16455,5228,2008-10-25,P,16455,celebrity
16455,16504,2012-06-03,P,16455,celebrity
16455,16505,2013-07-02,P,16455,celebrity
16455,16506,2013-07-21,P,16455,celebrity
16455,16507,2010-07-02,P,16455,celebrity
16455,16508,2011-01-14,P,16455,celebrity
16455,16509,2013-01-09,P,16455,celebrity
16455,16510,2008-11-28,P,16455,celebrity
16455,1883,2014-01-20,P,16455,celebrity
16455,8575,2012-11-10,P,16455,celebrity
16455,16511,2012-09-05,P,16455,celebrity
16455,16512,2007-05-24,P,16455,celebrity
16455,16513,2012-08-25,P,16455,celebrity
16455,16514,2012-04-25,P,16455,celebrity
16455,15476,2009-01-12,P,16455,celebrity
16455,16515,2011-06-21,P,16455,celebrity
16455,16516,2012-12-02,P,16455,celebrity
16455,16517,2011-11-14,P,16455,celebrity
16455,16518,2012-12-10,P,16455,celebrity
16455,16519,2011-07-01,P,16455,celebrity
16455,16520,2009-07-03,P,16455,celebrity
16455,16521,2012-12-27,P,16455,celebrity
16455,16522,2010-03-03,P,16455,celebrity
16455,16523,2012-03-20,P,16455,celebrity
16455,774,2014-11-14,P,16455,celebrity
16455,1946,2007-07-15,P,16455,celebrity
16455,16524,2011-12-06,P,16455,celebrity
16455,9489,2012-02-08,P,16455,celebrity
16455,13594,2009-12-20,P,16455,celebrity
16455,16525,2010-11-18,P,16455,celebrity
16455,3568,2010-07-09,P,16455,celebrity
16455,16526,2011-03-19,P,16455,celebrity
16455,16527,2012-08-08,P,16455,celebrity
16455,16528,2008-09-28,P,16455,celebrity
16455,16529,2014-03-05,P,16455,celebrity
16455,2309,2012-08-22,P,16455,celebrity
16455,16530,2009-02-16,P,16455,celebrity
16455,16531,2007-08-13,P,16455,celebrity
16455,9898,2013-04-23,P,16455,celebrity
16455,531,2011-03-23,P,16455,celebrity
16455,7409,2008-10-13,P,16455,celebrity
16455,5563,2012-11-24,P,16455,celebrity
16455,3048,2010-06-08,P,16455,celebrity
16455,16532,2008-11-27,P,16455,celebrity
16455,16533,2011-05-09,P,16455,celebrity
16455,1369,2012-01-02,P,16455,celebrity
16455,16534,2014-08-22,P,16455,celebrity
16455,16535,2010-10-03,P,16455,celebrity
16455,8594,2013-07-20,P,16455,celebrity
16455,16536,2011-05-27,P,16455,celebrity
16455,16537,2009-05-26,P,16455,celebrity
16455,5564,2008-02-03,P,16455,celebrity
16494,16494,2014-07-16,P,16494,scientist
16538,16539,2011-08-16,P,16538,celebrity
16538,16540,2009-08-09,P,16538,celebrity
16538,16541,2010-11-14,P,16538,celebrity
16538,16542,2007-04-18,P,16538,celebrity
16538,16543,2010-05-20,P,16538,celebrity
16538,16544,2009-09-02,P,16538,celebrity
16538,10482,2010-04-02,P,16538,celebrity
16538,16545,2010-07-04,P,16538,celebrity
16538,16546,2008-07-25,P,16538,celebrity
16538,16547,2007-05-17,P,16538,celebrity
16538,16548,2008-02-18,P,16538,celebrity
16538,10499,2014-01-07,P,16538,celebrity
16538,16549,2012-07-23,P,16538,celebrity
16538,16550,2010-02-25,P,16538,celebrity
16538,16551,2008-04-17,P,16538,celebrity
16538,16179,2013-11-09,P,16538,celebrity
16538,16552,2012-05-14,P,16538,celebrity
16538,16553,2011-08-05,P,16538,celebrity
16538,16554,2012-07-25,P,16538,celebrity
16538,16555,2008-03-23,P,16538,celebrity
16538,16556,2010-01-23,P,16538,celebrity
16538,16557,2014-05-03,P,16538,celebrity
16538,16558,2008-05-16,P,16538,celebrity
16538,16559,2007-03-16,P,16538,celebrity
16538,10519,2010-11-20,P,16538,celebrity
16538,16560,2008-08-12,P,16538,celebrity
16538,16561,2014-06-25,P,16538,celebrity
16538,16562,2009-12-04,P,16538,celebrity
16538,16563,2009-04-21,P,16538,celebrity
16538,16564,2013-12-24,P,16538,celebrity
16538,16565,2012-08-17,P,16538,celebrity
16538,16566,2008-06-18,P,16538,celebrity
16538,16567,2012-07-16,P,16538,celebrity
16538,16568,2010-11-15,P,16538,celebrity
16538,16569,2012-12-02,P,16538,celebrity
16538,16570,2011-11-26,P,16538,celebrity
16538,16571,2007-02-07,P,16538,celebrity
16538,16572,2008-01-23,P,16538,celebrity
16538,16573,2011-10-09,P,16538,celebrity
16538,16574,2011-07-25,P,16538,celebrity
16538,16575,2009-01-19,P,16538,celebrity
16538,16576,2007-10-18,P,16538,celebrity
16538,16577,2014-11-22,P,16538,celebrity
16538,16578,2013-12-12,P,16538,celebrity
16538,1049,2007-08-18,P,16538,celebrity
16538,16579,2012-03-12,P,16538,celebrity
16538,16580,2009-09-27,P,16538,celebrity
16538,16581,2013-10-06,P,16538,celebrity
16538,16582,2012-11-06,P,16538,celebrity
16538,16583,2010-05-08,P,16538,celebrity
16538,16584,2010-08-26,P,16538,celebrity
16538,16585,2013-03-28,P,16538,celebrity
16538,16586,2011-10-18,P,16538,celebrity
16538,16587,2007-02-26,P,16538,celebrity
16538,16588,2013-08-23,P,16538,celebrity
16538,16589,2008-05-05,P,16538,celebrity
16538,16590,2011-12-04,P,16538,celebrity
16591,15976,2009-12-13,P,16591,scientist
16591,1306,2012-06-01,P,16591,scientist
16591,24,2007-10-25,P,16591,scientist
16591,16592,2013-11-07,P,16591,scientist
16591,16593,2012-06-07,P,16591,scientist
16591,16594,2012-09-08,P,16591,scientist
16591,16595,2011-09-21,P,16591,scientist
16591,36,2009-02-07,P,16591,scientist
16591,16596,2013-08-24,P,16591,scientist
16591,1326,2012-11-03,P,16591,scientist
16597,16598,2009-10-17,P,16597,celebrity
16597,5386,2013-05-19,P,16597,celebrity
16597,16599,2009-10-21,P,16597,celebrity
16597,24,2012-05-02,P,16597,celebrity
16597,16600,2013-03-04,P,16597,celebrity
16597,1323,2014-01-22,P,16597,celebrity
16597,35,2012-01-07,P,16597,celebrity
16597,16601,2010-08-08,P,16597,celebrity
16597,16602,2009-02-09,P,16597,celebrity
16597,16603,2011-09-13,P,16597,celebrity
16597,16604,2012-06-18,P,16597,celebrity
16597,16605,2012-05-11,P,16597,celebrity
16597,4452,2013-03-18,P,16597,celebrity
16597,16606,2010-12-07,P,16597,celebrity
16597,36,2011-04-19,P,16597,celebrity
16597,16607,2013-11-05,P,16597,celebrity
16597,12613,2007-09-10,P,16597,celebrity
16597,37,2007-10-22,P,16597,celebrity
16597,16608,2013-11-20,P,16597,celebrity
16597,16609,2010-09-16,P,16597,celebrity
16597,16610,2011-11-11,P,16597,celebrity
16597,16611,2009-05-21,P,16597,celebrity
16597,16612,2011-09-07,P,16597,celebrity
16597,16613,2009-12-07,P,16597,celebrity
16597,16614,2008-05-14,P,16597,celebrity
16618,7988,2008-09-05,D,16618,politician
16618,16619,2013-03-03,D,16618,politician
16618,16620,2010-07-14,D,16618,politician
16618,103,2013-10-12,D,16618,politician
16618,16621,2010-04-13,D,16618,politician
16618,14947,2008-10-27,D,16618,politician
16618,16622,2012-11-15,D,16618,politician
16618,1940,2014-02-23,D,16618,politician
16618,16623,2014-04-06,D,16618,politician
16624,16625,2010-09-21,I,16624,scientist
16624,16626,2013-09-03,I,16624,scientist
16624,16627,2007-06-21,I,16624,scientist
16624,16628,2013-12-06,I,16624,scientist
16624,16629,2013-12-06,I,16624,scientist
16624,16630,2011-06-24,I,16624,scientist
16624,16631,2013-03-01,I,16624,scientist
16624,16632,2014-05-19,I,16624,scientist
16624,16633,2014-06-13,I,16624,scientist
16624,16634,2014-11-10,I,16624,scientist
16624,16635,2012-03-26,I,16624,scientist
16624,16636,2008-11-18,I,16624,scientist
16624,16637,2009-02-25,I,16624,scientist
16672,16673,2011-11-21,D,16672,politician
16672,16674,2008-09-03,D,16672,politician
16672,16675,2013-09-09,D,16672,politician
16672,1310,2012-11-05,D,16672,politician
16672,16676,2007-09-09,D,16672,politician
16672,16677,2008-08-12,D,16672,politician
16672,16678,2009-08-12,D,16672,politician
16672,12967,2009-05-10,D,16672,politician
16672,16679,2011-06-25,D,16672,politician
16672,16680,2010-03-17,D,16672,politician
16681,16682,2010-11-06,I,16681,politician
16681,16683,2014-02-23,I,16681,politician
16681,16684,2008-11-04,I,16681,politician
16681,16685,2009-11-03,I,16681,politician
16681,16686,2013-06-12,I,16681,politician
16681,16687,2008-08-16,I,16681,politician
16690,16691,2013-10-04,D,16690,celebrity
16690,16692,2012-05-16,D,16690,celebrity
16690,16693,2012-06-26,D,16690,celebrity
16690,16694,2011-10-19,D,16690,celebrity
16720,16721,2014-08-10,I,16720,scientist
16720,7413,2012-04-21,I,16720,scientist
16720,16722,2007-01-21,I,16720,scientist
16720,3580,2008-08-05,I,16720,scientist
16720,16723,2011-06-24,I,16720,scientist
16720,7420,2007-03-26,I,16720,scientist
16720,16724,2013-12-17,I,16720,scientist
16720,12974,2013-01-08,I,16720,scientist
16720,16725,2009-03-23,I,16720,scientist
16720,16726,2011-10-07,I,16720,scientist
16720,16727,2011-07-15,I,16720,scientist
16720,16728,2010-10-09,I,16720,scientist
16720,7733,2014-06-18,I,16720,scientist
16720,7433,2009-11-21,I,16720,scientist
16720,16729,2008-08-17,I,16720,scientist
16720,16730,2011-10-14,I,16720,scientist
16720,16731,2012-11-08,I,16720,scientist
16720,16732,2008-03-22,I,16720,scientist
16720,16733,2008-12-25,I,16720,scientist
16720,7440,2010-05-25,I,16720,scientist
16720,16734,2007-10-26,I,16720,scientist
16720,16735,2014-12-19,I,16720,scientist
16720,16736,2014-08-14,I,16720,scientist
16720,16737,2014-05-13,I,16720,scientist
16720,16738,2010-08-02,I,16720,scientist
16720,7449,2008-01-04,I,16720,scientist
16720,16739,2008-10-24,I,16720,scientist
16720,7454,2012-08-20,I,16720,scientist
16720,7456,2009-08-05,I,16720,scientist
16720,16740,2013-06-09,I,16720,scientist
16720,16741,2009-09-06,I,16720,scientist
16720,16742,2008-05-08,I,16720,scientist
16720,16743,2013-07-23,I,16720,scientist
16720,16744,2010-04-22,I,16720,scientist
16720,16745,2011-01-01,I,16720,scientist
16720,7462,2011-02-16,I,16720,scientist
16720,16746,2014-03-22,I,16720,scientist
16720,7463,2007-05-22,I,16720,scientist
16720,16747,2014-06-07,I,16720,scientist
16720,7469,2010-10-24,I,16720,scientist
16720,7470,2013-09-22,I,16720,scientist
16720,16748,2007-11-23,I,16720,scientist
16720,16749,2013-11-06,I,16720,scientist
16750,16751,2007-04-05,P,16750,celebrity
16750,16752,2012-09-12,P,16750,celebrity
16750,537,2010-08-08,P,16750,celebrity
16750,1082,2008-06-11,P,16750,celebrity
16750,16753,2011-05-14,P,16750,celebrity
16750,1090,2009-03-14,P,16750,celebrity
16750,1092,2014-10-13,P,16750,celebrity
16750,538,2008-03-18,P,16750,celebrity
16750,1095,2010-09-17,P,16750,celebrity
16750,540,2008-12-27,P,16750,celebrity
16750,1099,2013-02-10,P,16750,celebrity
16750,1995,2012-11-22,P,16750,celebrity
16750,1100,2013-08-13,P,16750,celebrity
16750,1102,2008-02-22,P,16750,celebrity
16750,16754,2009-08-24,P,16750,celebrity
16750,543,2013-04-16,P,16750,celebrity
16750,16755,2009-10-22,P,16750,celebrity
16750,12722,2014-12-27,P,16750,celebrity
16750,1109,2007-05-27,P,16750,celebrity
16750,544,2012-01-24,P,16750,celebrity
16750,12127,2013-11-11,P,16750,celebrity
16750,16756,2010-04-19,P,16750,celebrity
16750,1112,2012-04-13,P,16750,celebrity
16750,1113,2013-03-11,P,16750,celebrity
16750,1115,2008-05-10,P,16750,celebrity
16750,1116,2008-01-07,P,16750,celebrity
16750,12736,2009-03-25,P,16750,celebrity
16750,12742,2010-12-07,P,16750,celebrity
16750,16757,2014-05-27,P,16750,celebrity
16750,12745,2010-10-25,P,16750,celebrity
16750,12746,2009-08-13,P,16750,celebrity
16750,3283,2007-07-22,P,16750,celebrity
16750,16758,2011-05-26,P,16750,celebrity
16750,1128,2010-02-03,P,16750,celebrity
16750,16759,2011-03-18,P,16750,celebrity
16750,1483,2007-04-22,P,16750,celebrity
16750,1131,2014-05-10,P,16750,celebrity
16750,12776,2009-04-09,P,16750,celebrity
16750,16760,2007-06-13,P,16750,celebrity
16750,2292,2012-09-14,P,16750,celebrity
16750,12779,2010-08-16,P,16750,celebrity
16750,1135,2007-09-21,P,16750,celebrity
16750,1136,2014-11-15,P,16750,celebrity
16750,12790,2010-12-27,P,16750,celebrity
16750,12801,2011-01-19,P,16750,celebrity
16750,16761,2008-03-28,P,16750,celebrity
16790,2462,2009-07-22,D,16790,scientist
16790,17416,2014-04-08,D,16790,scientist
16790,2464,2013-10-27,D,16790,scientist
16790,9638,2008-08-25,D,16790,scientist
